"Transaction unique identifier","Price","Date of Transfer","Property Type","Old/New","Duration","Town/City","District","County","PPDCategory Type","Record Status - monthly file only"
"{4C4EE000-2866-1854-E050-A8C063054F34}","96000","2017-02-10 00:00","T","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2867-1854-E050-A8C063054F34}","55000","2017-03-14 00:00","T","N","F","PONTEFRACT","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2868-1854-E050-A8C063054F34}","90000","2017-03-10 00:00","T","N","F","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2869-1854-E050-A8C063054F34}","408000","2017-03-10 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-286A-1854-E050-A8C063054F34}","310000","2017-02-24 00:00","D","N","F","HOLMFIRTH","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-286B-1854-E050-A8C063054F34}","182500","2017-03-03 00:00","S","N","F","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-286C-1854-E050-A8C063054F34}","85000","2017-02-27 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-286D-1854-E050-A8C063054F34}","145000","2017-02-10 00:00","T","N","L","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-286E-1854-E050-A8C063054F34}","142576","2017-02-20 00:00","T","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-286F-1854-E050-A8C063054F34}","292500","2017-02-07 00:00","D","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2870-1854-E050-A8C063054F34}","102500","2017-02-10 00:00","D","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2CB5-1854-E050-A8C063054F34}","203000","2017-01-27 00:00","T","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CB6-1854-E050-A8C063054F34}","204000","2017-01-27 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CB7-1854-E050-A8C063054F34}","95000","2017-01-17 00:00","F","N","L","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2CB8-1854-E050-A8C063054F34}","160000","2017-03-24 00:00","T","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CBC-1854-E050-A8C063054F34}","270000","2017-02-24 00:00","T","N","F","ILKLEY","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CBD-1854-E050-A8C063054F34}","124950","2017-03-03 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CBE-1854-E050-A8C063054F34}","195000","2017-02-10 00:00","T","N","F","SOWERBY BRIDGE","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2CBF-1854-E050-A8C063054F34}","92750","2017-02-09 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2CC0-1854-E050-A8C063054F34}","162000","2017-02-13 00:00","F","N","L","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CC1-1854-E050-A8C063054F34}","96000","2017-03-10 00:00","T","N","F","TODMORDEN","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2CC2-1854-E050-A8C063054F34}","205000","2017-02-24 00:00","T","N","F","BRADFORD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2CC3-1854-E050-A8C063054F34}","129950","2017-02-03 00:00","T","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CC5-1854-E050-A8C063054F34}","164500","2017-03-03 00:00","S","N","F","BINGLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2CC6-1854-E050-A8C063054F34}","165000","2017-02-24 00:00","T","N","F","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2CC7-1854-E050-A8C063054F34}","150000","2017-01-20 00:00","F","N","L","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CC9-1854-E050-A8C063054F34}","345000","2017-03-03 00:00","S","N","F","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2CCA-1854-E050-A8C063054F34}","82000","2017-03-10 00:00","T","N","F","BRIGHOUSE","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2CCB-1854-E050-A8C063054F34}","155000","2017-01-24 00:00","F","N","L","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CCC-1854-E050-A8C063054F34}","130000","2017-03-09 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CCD-1854-E050-A8C063054F34}","180000","2017-02-24 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CCE-1854-E050-A8C063054F34}","87000","2017-01-10 00:00","F","N","L","WAKEFIELD","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CD4-1854-E050-A8C063054F34}","215000","2017-02-28 00:00","D","N","F","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2CD5-1854-E050-A8C063054F34}","46000","2017-02-23 00:00","F","N","L","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2CD6-1854-E050-A8C063054F34}","158000","2017-02-15 00:00","T","N","F","CASTLEFORD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2CD7-1854-E050-A8C063054F34}","197000","2017-02-24 00:00","F","N","L","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2F2A-1854-E050-A8C063054F34}","175000","2017-02-24 00:00","F","N","L","BINGLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2F2B-1854-E050-A8C063054F34}","145000","2017-03-16 00:00","S","N","F","PONTEFRACT","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2F2C-1854-E050-A8C063054F34}","174995","2017-03-24 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2F2D-1854-E050-A8C063054F34}","113500","2017-03-24 00:00","S","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2F2F-1854-E050-A8C063054F34}","115500","2017-02-17 00:00","S","N","F","KNOTTINGLEY","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2F30-1854-E050-A8C063054F34}","189000","2017-02-22 00:00","F","N","L","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2F31-1854-E050-A8C063054F34}","135000","2017-03-01 00:00","T","N","F","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","B","A"
"{4C4EE000-2F33-1854-E050-A8C063054F34}","72500","2017-02-10 00:00","F","N","L","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2F34-1854-E050-A8C063054F34}","92000","2017-03-03 00:00","F","N","L","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2F35-1854-E050-A8C063054F34}","169500","2017-03-09 00:00","S","N","F","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2F36-1854-E050-A8C063054F34}","208000","2017-03-27 00:00","S","N","F","ILKLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2F37-1854-E050-A8C063054F34}","105000","2017-03-03 00:00","F","N","L","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2F38-1854-E050-A8C063054F34}","82000","2017-02-28 00:00","F","N","L","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2F39-1854-E050-A8C063054F34}","127500","2017-03-03 00:00","S","N","F","CASTLEFORD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2F3B-1854-E050-A8C063054F34}","137000","2017-02-24 00:00","T","N","F","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2F3C-1854-E050-A8C063054F34}","130000","2017-03-02 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2F3F-1854-E050-A8C063054F34}","82000","2017-03-06 00:00","S","N","F","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2F40-1854-E050-A8C063054F34}","375000","2017-02-24 00:00","D","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2F41-1854-E050-A8C063054F34}","133250","2017-02-14 00:00","S","N","F","NORMANTON","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2F42-1854-E050-A8C063054F34}","118000","2017-03-09 00:00","T","N","F","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2F43-1854-E050-A8C063054F34}","45000","2017-03-22 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2F44-1854-E050-A8C063054F34}","547500","2017-03-09 00:00","F","N","L","ILKLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2F46-1854-E050-A8C063054F34}","147500","2017-02-24 00:00","T","N","F","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2F48-1854-E050-A8C063054F34}","155000","2017-03-03 00:00","T","N","F","BRADFORD","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2F49-1854-E050-A8C063054F34}","192500","2017-03-24 00:00","D","N","F","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2F4A-1854-E050-A8C063054F34}","122000","2017-02-27 00:00","T","N","F","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2F4B-1854-E050-A8C063054F34}","110000","2017-03-03 00:00","T","N","F","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2F4D-1854-E050-A8C063054F34}","317500","2017-02-24 00:00","T","N","F","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2F4F-1854-E050-A8C063054F34}","114000","2017-02-24 00:00","T","N","F","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2F50-1854-E050-A8C063054F34}","148000","2017-03-01 00:00","T","N","F","KEIGHLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2F51-1854-E050-A8C063054F34}","115000","2017-02-10 00:00","F","N","L","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2C92-1854-E050-A8C063054F34}","82000","2017-02-20 00:00","T","N","F","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2C93-1854-E050-A8C063054F34}","150000","2017-01-27 00:00","T","N","F","CASTLEFORD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2C94-1854-E050-A8C063054F34}","67000","2017-01-20 00:00","T","N","F","CASTLEFORD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2C95-1854-E050-A8C063054F34}","168000","2017-02-17 00:00","S","N","F","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2C97-1854-E050-A8C063054F34}","210000","2017-03-08 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2C98-1854-E050-A8C063054F34}","77000","2017-01-27 00:00","F","N","L","DEWSBURY","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2C99-1854-E050-A8C063054F34}","81000","2017-03-16 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2C9A-1854-E050-A8C063054F34}","202000","2017-03-01 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2C9B-1854-E050-A8C063054F34}","188000","2017-02-03 00:00","T","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2C9C-1854-E050-A8C063054F34}","179995","2017-03-03 00:00","T","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2C9D-1854-E050-A8C063054F34}","299950","2017-02-28 00:00","D","N","F","WAKEFIELD","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2C9F-1854-E050-A8C063054F34}","172525","2017-03-03 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CA0-1854-E050-A8C063054F34}","155000","2017-02-24 00:00","T","N","F","PUDSEY","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CA1-1854-E050-A8C063054F34}","73000","2017-03-03 00:00","F","N","L","PONTEFRACT","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2CA2-1854-E050-A8C063054F34}","121000","2017-02-24 00:00","S","N","F","PONTEFRACT","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2CA3-1854-E050-A8C063054F34}","83000","2017-02-02 00:00","F","N","L","ELLAND","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2CA4-1854-E050-A8C063054F34}","120000","2017-03-17 00:00","T","N","F","ELLAND","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2CA5-1854-E050-A8C063054F34}","125000","2017-01-31 00:00","T","N","F","SHIPLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2CA7-1854-E050-A8C063054F34}","313000","2017-02-24 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CA8-1854-E050-A8C063054F34}","350000","2017-02-21 00:00","D","N","F","BINGLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2CA9-1854-E050-A8C063054F34}","295000","2017-02-23 00:00","T","N","F","SHIPLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2CAA-1854-E050-A8C063054F34}","220000","2017-02-10 00:00","D","N","F","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2CAB-1854-E050-A8C063054F34}","530000","2017-03-06 00:00","D","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CAC-1854-E050-A8C063054F34}","42500","2017-02-13 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2CAD-1854-E050-A8C063054F34}","158500","2017-02-14 00:00","D","N","F","NORMANTON","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2CAE-1854-E050-A8C063054F34}","123500","2017-03-06 00:00","F","N","L","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CAF-1854-E050-A8C063054F34}","168000","2017-03-03 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CB0-1854-E050-A8C063054F34}","105000","2017-03-24 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2CB1-1854-E050-A8C063054F34}","63500","2017-03-03 00:00","T","N","F","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2CB2-1854-E050-A8C063054F34}","249995","2017-02-09 00:00","D","N","F","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2CB4-1854-E050-A8C063054F34}","95000","2017-02-24 00:00","F","N","L","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2871-1854-E050-A8C063054F34}","87500","2017-03-24 00:00","T","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2873-1854-E050-A8C063054F34}","97500","2017-02-17 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2874-1854-E050-A8C063054F34}","100000","2017-02-20 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2876-1854-E050-A8C063054F34}","118000","2017-03-03 00:00","S","N","F","MIRFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2877-1854-E050-A8C063054F34}","289000","2017-01-30 00:00","S","N","F","OTLEY","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2878-1854-E050-A8C063054F34}","95000","2017-02-17 00:00","T","N","F","SOWERBY BRIDGE","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2879-1854-E050-A8C063054F34}","53000","2017-03-15 00:00","T","N","F","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-287A-1854-E050-A8C063054F34}","49000","2017-03-22 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-287B-1854-E050-A8C063054F34}","505000","2017-02-10 00:00","D","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-287C-1854-E050-A8C063054F34}","170000","2017-01-25 00:00","S","N","F","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-287D-1854-E050-A8C063054F34}","126500","2017-03-10 00:00","S","N","F","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-287E-1854-E050-A8C063054F34}","63000","2017-02-27 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-287F-1854-E050-A8C063054F34}","115000","2017-02-09 00:00","T","N","F","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2880-1854-E050-A8C063054F34}","124000","2017-03-03 00:00","S","N","F","DEWSBURY","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2881-1854-E050-A8C063054F34}","170000","2017-02-24 00:00","S","N","F","WAKEFIELD","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2882-1854-E050-A8C063054F34}","89000","2017-03-07 00:00","T","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2883-1854-E050-A8C063054F34}","208000","2017-02-10 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2884-1854-E050-A8C063054F34}","56000","2017-03-07 00:00","T","N","F","KEIGHLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2886-1854-E050-A8C063054F34}","349000","2017-03-10 00:00","D","N","F","WETHERBY","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2887-1854-E050-A8C063054F34}","151000","2017-03-24 00:00","S","N","F","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2888-1854-E050-A8C063054F34}","215000","2017-02-03 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2889-1854-E050-A8C063054F34}","139500","2017-02-24 00:00","T","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-288A-1854-E050-A8C063054F34}","51000","2017-03-17 00:00","T","N","F","BATLEY","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-288B-1854-E050-A8C063054F34}","113000","2017-02-24 00:00","T","N","F","KEIGHLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-288C-1854-E050-A8C063054F34}","400000","2017-02-17 00:00","D","N","F","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-288D-1854-E050-A8C063054F34}","149995","2017-02-16 00:00","T","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-288E-1854-E050-A8C063054F34}","265000","2017-02-17 00:00","D","N","F","WAKEFIELD","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-288F-1854-E050-A8C063054F34}","48000","2017-03-13 00:00","T","N","F","KEIGHLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2890-1854-E050-A8C063054F34}","110000","2017-03-10 00:00","S","N","F","BATLEY","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2891-1854-E050-A8C063054F34}","113500","2017-03-03 00:00","F","N","L","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2892-1854-E050-A8C063054F34}","39000","2017-03-07 00:00","T","N","L","KNOTTINGLEY","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2893-1854-E050-A8C063054F34}","35000","2017-02-14 00:00","T","N","F","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2894-1854-E050-A8C063054F34}","151000","2017-03-10 00:00","S","N","F","NORMANTON","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2CD9-1854-E050-A8C063054F34}","245000","2017-03-10 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CDA-1854-E050-A8C063054F34}","70000","2017-03-08 00:00","T","N","F","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2CDB-1854-E050-A8C063054F34}","58000","2017-01-23 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2CDC-1854-E050-A8C063054F34}","175000","2017-03-03 00:00","S","N","F","PUDSEY","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CDD-1854-E050-A8C063054F34}","172500","2017-02-14 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CDE-1854-E050-A8C063054F34}","159000","2017-02-17 00:00","T","N","F","CASTLEFORD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2CDF-1854-E050-A8C063054F34}","60000","2017-03-10 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2CE0-1854-E050-A8C063054F34}","218000","2017-03-10 00:00","S","N","F","CLECKHEATON","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2CE1-1854-E050-A8C063054F34}","155000","2017-03-06 00:00","T","N","L","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2CE2-1854-E050-A8C063054F34}","150000","2017-03-23 00:00","F","N","L","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2CE3-1854-E050-A8C063054F34}","106000","2017-02-07 00:00","F","N","L","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CE4-1854-E050-A8C063054F34}","108000","2017-03-14 00:00","F","N","L","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CE5-1854-E050-A8C063054F34}","75000","2017-03-03 00:00","T","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CE6-1854-E050-A8C063054F34}","65000","2017-02-24 00:00","T","N","L","TODMORDEN","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2CE7-1854-E050-A8C063054F34}","155000","2017-03-07 00:00","T","N","L","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2CE8-1854-E050-A8C063054F34}","214950","2017-02-24 00:00","T","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CE9-1854-E050-A8C063054F34}","68000","2017-01-27 00:00","F","N","L","DEWSBURY","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2CEA-1854-E050-A8C063054F34}","95000","2017-02-14 00:00","T","N","F","LEEDS","LEEDS","WEST YORKSHIRE","B","A"
"{4C4EE000-2CEB-1854-E050-A8C063054F34}","98000","2017-03-03 00:00","F","N","L","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CEC-1854-E050-A8C063054F34}","180000","2017-02-17 00:00","T","N","F","WAKEFIELD","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CEE-1854-E050-A8C063054F34}","262500","2017-03-20 00:00","S","N","F","SHIPLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2CEF-1854-E050-A8C063054F34}","138000","2017-02-17 00:00","T","N","F","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2CF0-1854-E050-A8C063054F34}","120000","2017-02-17 00:00","F","N","L","ILKLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2CF1-1854-E050-A8C063054F34}","89950","2017-02-06 00:00","S","N","F","ELLAND","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2CF3-1854-E050-A8C063054F34}","139000","2017-01-31 00:00","F","N","L","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CF4-1854-E050-A8C063054F34}","60000","2017-01-06 00:00","F","N","L","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2CF5-1854-E050-A8C063054F34}","160000","2017-02-15 00:00","F","N","L","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CF6-1854-E050-A8C063054F34}","81500","2017-02-07 00:00","S","N","F","TODMORDEN","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2CF7-1854-E050-A8C063054F34}","67000","2017-03-14 00:00","F","N","L","BINGLEY","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2CF8-1854-E050-A8C063054F34}","260000","2017-03-03 00:00","D","N","F","BATLEY","KIRKLEES","WEST YORKSHIRE","A","A"
"{4C4EE000-2CF9-1854-E050-A8C063054F34}","253000","2017-03-10 00:00","F","N","L","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2CFA-1854-E050-A8C063054F34}","55000","2017-03-06 00:00","T","N","F","BRADFORD","BRADFORD","WEST YORKSHIRE","A","A"
"{4C4EE000-2F53-1854-E050-A8C063054F34}","140000","2017-03-01 00:00","T","N","F","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2F54-1854-E050-A8C063054F34}","99950","2017-03-03 00:00","T","N","F","SOWERBY BRIDGE","CALDERDALE","WEST YORKSHIRE","A","A"
"{4C4EE000-2F56-1854-E050-A8C063054F34}","135000","2017-03-01 00:00","F","N","L","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2F57-1854-E050-A8C063054F34}","85000","2017-02-17 00:00","T","N","F","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2F60-1854-E050-A8C063054F34}","375000","2017-03-23 00:00","D","N","F","WAKEFIELD","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2F61-1854-E050-A8C063054F34}","138500","2017-02-17 00:00","S","N","F","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2F63-1854-E050-A8C063054F34}","213999","2017-01-27 00:00","F","N","L","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2F64-1854-E050-A8C063054F34}","189349","2017-02-24 00:00","F","N","L","LEEDS","LEEDS","WEST YORKSHIRE","A","A"
"{4C4EE000-2F65-1854-E050-A8C063054F34}","120000","2017-02-10 00:00","S","N","F","KNOTTINGLEY","WAKEFIELD","WEST YORKSHIRE","A","A"
"{4C4EE000-2F66-1854-E050-A8C063054F34}","175000","2017-02-24 00:00","S","N","F","BINGLEY","BRADFORD","WEST YORKSHIRE","A","A"
